Gene ID	Kinase ID
YDR265W	YNL183C
YMR026C	YNL161W
YMR026C	YHR102W
YMR026C	YOL045W
YMR026C	YNL183C
YLR191W	YHR102W
YLR191W	YGR040W
YLR191W	YHR030C
YLR191W	YJL095W
YLR191W	YOL045W
YLR191W	YNL183C
YGL153W	YOL045W
YOL044W	YHR102W
YOL044W	YHR030C
YOL044W	YNL183C
YHR160C	YPL236C
YDL065C	YHR102W
YDL065C	YDR507C
YDL065C	YJL095W
YDL065C	YOL045W
YDL065C	YKL161C
YDL065C	YNR047W
YJL210W	YNL161W
YJL210W	YNL183C
YGR239C	YCR091W
YAL055W	YNL161W
YAL055W	YHR102W
YAL055W	YHR030C
YAL055W	YJL095W
YAL055W	YNL183C
YHR150W	YNL161W
YGR004W	YNL307C
YBR168W	YDR247W
YGR133W	YHR102W
YGR133W	YCR091W
YDR244W	YGL180W
YDR244W	YHR082C
YDR142C	YOL045W
YGR077C	YNL161W
YGR077C	YHR102W
YGR077C	YGL180W
YGR077C	YHR082C
YGR077C	YNL183C
YOL003C	YHR102W
YOL003C	YHR030C
YDR459C	YKL101W
YJL179W	YPL153C
YJL179W	YGR188C
YGR240C	YIL035C
YGR240C	YOL016C
YGR240C	YBL016W
YGR240C	YJL128C
YGR240C	YMR216C
YGR240C	YGL179C
YGR240C	YJL164C
YMR205C	YHR102W
YMR205C	YDR247W
YMR205C	YGL180W
YMR205C	YAR018C
YMR205C	YPR106W
YOL136C	YGL180W
YOL136C	YOL100W
YOR122C	YHR030C
YML125C	YGL180W
YML125C	YHR135C
YGL025C	YNL161W
YGL025C	YDL101C
YGL025C	YGR188C
YCR012W	YCL024W
YKL127W	YHR030C
YKL127W	YJL095W
YKL127W	YDR490C
YGR231C	YGL179C
YGR231C	YJL128C
YGR231C	YNL298W
YGR231C	YOR233W
YGR231C	YAL017W
YGR231C	YKL161C
YDR281C	YKL048C
YER037W	YNL161W
YAR071W	YJL095W
YDL236W	YGR092W
YDL106C	YDR283C
YDL106C	YOL045W
YNL097C	YKL139W
YNL097C	YHR030C
YNL097C	YJL095W
YNL097C	YHR082C
YBR092C	YIL042C
YBR092C	YDL235C
YFR034C	YHL007C
YBR093C	YHR102W
YBR093C	YCR091W
YDR481C	YOL045W
YOL001W	YHR205W
YOL001W	YDR477W
YOL001W	YJR066W
YGR233C	YBL009W
YML123C	YBL009W
YPL031C	YPL026C
YPL031C	YGR188C
YPL031C	YNR031C
YCR037C	YNL154C
YNR013C	YOL045W
YNR013C	YBL009W
YDR313C	YCR091W
YDR313C	YDR490C
YGL023C	YDR247W
YGL023C	YJR066W
YGL023C	YKL048C
YGL023C	YNL183C
YLR273C	YIL095W
YLR273C	YLR248W
YOR104W	YJL128C
YBL051C	YJR066W
YBL051C	YKL171W
YKL164C	YJL095W
YBL105C	YGL180W
YDR490C	YGL180W
YOL100W	YHR205W
YDR466W	YJL128C
YIL042C	YNL298W
YIL042C	YNR047W
YGL059W	YKL048C
YMR123W	YPL031C
YPL268W	YNL020C
YPL268W	YKL048C
YPL268W	YDR507C
YPL268W	YBR136W
YPL268W	YPL140C
YPL268W	YHR205W
YPL268W	YDR477W
YDR183W	YJL128C
YDR183W	YKL048C
YDR183W	YCR008W
YPL036W	YHR030C
YML107C	YHR102W
YML107C	YFL029C
YML107C	YNL307C
YML107C	YHR082C
YDR276C	YHR102W
YDR276C	YHR082C
YGL167C	YNL161W
YGL167C	YDL101C
YGL167C	YDR283C
YGL167C	YDR507C
YGL167C	YKL048C
YGL167C	YNL298W
YGL167C	YOL045W
YGL167C	YOR233W
YGL167C	YAR018C
YGL167C	YDR490C
YDL095W	YOL045W
YDL095W	YNL154C
YAL023C	YNL154C
YGL037C	YJL128C
YGL037C	YOR061W
YOR161C	YMR139W
YOR266W	YKL171W
YOR266W	YHR082C
YOR266W	YKL168C
YML069W	YJL128C
YML069W	YJR066W
YML069W	YNR031C
YPL144W	YJR066W
YPL144W	YKL203C
YPL144W	YDL101C
YPL144W	YDR283C
YPL144W	YNL298W
YPL144W	YHR082C
YIL122W	YJL164C
YIL122W	YNL298W
YBL035C	YKL048C
YDL102W	YNL307C
YDL102W	YFL033C
YDL102W	YKL048C
YDL102W	YKL116C
YBR088C	YGR188C
YBR088C	YOR061W
YBR088C	YNL298W
YBR088C	YPL153C
YBR088C	YBL088C
YJR006W	YPL153C
YJR043C	YNL298W
YJR043C	YGR092W
YJR043C	YBR136W
YJR043C	YPL153C
YJR043C	YKL101W
YJR043C	YHR030C
YJR043C	YKL116C
YCR014C	YFL033C
YEL055C	YFL033C
YMR129W	YBL009W
YNR052C	YKL139W
YNR052C	YPL153C
YBR257W	YCR091W
YBR257W	YKL048C
YBR257W	YLR096W
YBR257W	YMR139W
YBR257W	YOR231W
YBR257W	YOR351C
YBR167C	YMR216C
YBL018C	YKL139W
YBL018C	YMR216C
YPL188W	YNL161W
YIL160C	YJR059W
YHR026W	YNL161W
YMR267W	YDR477W
YMR267W	YNR031C
YMR267W	YDL025C
YNR032W	YKL048C
YDL134C	YDL101C
YDL134C	YGR188C
YDL134C	YCR091W
YDL134C	YKL048C
YDL134C	YJR059W
YDL188C	YHR102W
YDL188C	YDL101C
YDL188C	YKL168C
YDL188C	YMR291W
YDL188C	YKL048C
YDR075W	YKL139W
YDR075W	YCR091W
YDR075W	YNL307C
YDR435C	YNL161W
YDR435C	YHR102W
YDR435C	YDL101C
YDR435C	YKL048C
YDR435C	YHR030C
YOL141W	YDR477W
YPL179W	YPL209C
YPL179W	YHR205W
YPL179W	YNL307C
YBR276C	YNL161W
YGR123C	YGR092W
YPL148C	YOR231W
YPL148C	YOR351C
YHR201C	YNL298W
YHR201C	YGR092W
YML016C	YDL017W
YML016C	YHL007C
YML016C	YDR283C
YEL060C	YHR102W
YEL060C	YHR030C
YGR135W	YJR066W
YGR135W	YKL203C
YGR135W	YDL101C
YGR135W	YNL298W
YGR135W	YDR283C
YGR135W	YDR490C
YGR135W	YHR082C
YIL095W	YFL029C
YIL095W	YAL017W
YIL095W	YKL048C
YPL156C	YNR031C
YDL039C	YFL033C
YKR086W	YHR030C
YKR086W	YKL048C
YJL203W	YKL171W
YER013W	YJR066W
YER013W	YKL116C
YDR243C	YJL128C
YPR178W	YMR216C
YPR178W	YGR040W
YPR178W	YOL045W
YBR055C	YHR030C
YKL116C	YPR106W
YER099C	YER129W
YBL068W	YDR477W
YOL061W	YKL168C
YOR361C	YFL033C
YJL078C	YJL165C
YNL169C	YMR139W
YMR308C	YKL048C
YOL054W	YGL180W
YAL017W	YIL095W
YAL017W	YHL007C
YAL017W	YIL035C
YOL045W	YFL029C
YOL045W	YNL298W
YOL045W	YGR092W
YOL045W	YDR283C
YOL045W	YHR030C
YOL045W	YDL079C
YMR137C	YBL009W
YML017W	YDR477W
YDR032C	YKL168C
YLR376C	YFL033C
YAL043C	YOR061W
YAL043C	YBL016W
YDL006W	YNL161W
YDL006W	YHR102W
YDL006W	YPL153C
YDL006W	YIL035C
YDL006W	YCL024W
YDL006W	YAR018C
YDL006W	YDR507C
YDL006W	YHR135C
YDL006W	YKL101W
YDL006W	YKL116C
YDL006W	YOR233W
YDL006W	YPL150W
YER089C	YKL139W
YER089C	YGR092W
YER089C	YKL048C
YER089C	YNL154C
YER089C	YJL095W
YBR125C	YLR096W
YBR125C	YOL045W
YBR125C	YPR054W
YHR189W	YJL128C
YHR189W	YNL307C
YHR189W	YNR031C
YHR189W	YFR014C
YHR189W	YKL168C
YKL198C	YNL161W
YKL198C	YJR059W
YKL198C	YFL033C
YJR059W	YGR188C
YJR059W	YLR113W
YJR059W	YNL307C
YJR059W	YKL198C
YJR059W	YDR477W
YJR059W	YCR091W
YJR059W	YNR031C
YJR059W	YPL141C
YJR059W	YDL025C
YJR059W	YKL168C
YJR059W	YLR248W
YJR059W	YPL150W
YER075C	YGR092W
YER075C	YDL235C
YER075C	YJL095W
YKR093W	YKL168C
YFR029W	YHR030C
YFR029W	YJL095W
YNL016W	YDL101C
YNL016W	YJL095W
YLL013C	YGL180W
YGL014W	YPL153C
YGL014W	YMR216C
YDR496C	YFL033C
YDR496C	YGL158W
YDR496C	YOR351C
YDR496C	YOL113W
YPL212C	YDR283C
YGL063W	YDR523C
YOR243C	YHR102W
YOR243C	YPL153C
YDL036C	YGR040W
YKL015W	YDR507C
YBR218C	YHR102W
YBR218C	YOR267C
YBR218C	YOR351C
YPR186C	YDR477W
YPR191W	YCR091W
YPR191W	YDL101C
YPR191W	YDR247W
YPR191W	YNL307C
YPR191W	YNR031C
YPR191W	YJR059W
YPR191W	YOR061W
YFR033C	YDR477W
YJL166W	YDR122W
YGR183C	YGL179C
YGR183C	YNL298W
YGR183C	YNL307C
YGR183C	YHR082C
YIL121W	YNL161W
YBR043C	YKL168C
YDL103C	YKL048C
YLR204W	YHR102W
YDL104C	YGL158W
YDL104C	YNL307C
YPL022W	YHR102W
YPL022W	YNR031C
YPL022W	YPR111W
YML095C	YNL298W
YML095C	YPL153C
YMR201C	YHR102W
YMR201C	YNR031C
YBR114W	YHR102W
YBR114W	YJL128C
YOR368W	YHR102W
YOR368W	YDL017W
YOR368W	YDL101C
YCR066W	YNL298W
YCR066W	YKL139W
YCR066W	YBR274W
YCR066W	YJL128C
YCR066W	YJL164C
YCR066W	YKL101W
YEL037C	YPL153C
YEL037C	YOR267C
YER173W	YDL017W
YER173W	YGR188C
YER173W	YBL016W
YKL113C	YNL298W
YKL113C	YBR136W
YKL113C	YNL307C
YKL113C	YBL016W
YKL113C	YGR262C
YKL113C	YJL128C
YKL113C	YLR096W
YKL113C	YPL150W
YER171W	YNL307C
YML011C	YDR490C
YDR314C	YPL153C
YLR032W	YNL298W
YLR032W	YKL048C
YLR032W	YKL101W
YNL250W	YNL161W
YNL250W	YJL095W
YNL250W	YKL101W
YNL250W	YHR030C
YNL250W	YKL139W
YNL250W	YPL153C
YNL250W	YBR097W
YNL250W	YNL298W
YNL250W	YKL116C
YER095W	YNL298W
YER095W	YKL139W
YER095W	YGR092W
YER095W	YBR097W
YER095W	YER123W
YER095W	YHR135C
YER095W	YKL101W
YER095W	YKL171W
YER095W	YPL236C
YML032C	YNL161W
YML032C	YHR102W
YML032C	YDL017W
YML032C	YNL298W
YML032C	YKL139W
YML032C	YGR092W
YML032C	YPL153C
YML032C	YBR097W
YML032C	YGR188C
YML032C	YNL307C
YML032C	YBL088C
YML032C	YHR030C
YGL163C	YHR102W
YGL163C	YKL139W
YGL163C	YGR092W
YGL163C	YNL298W
YGL163C	YGR188C
YGL163C	YJL128C
YDR076W	YHR102W
YDR076W	YNL298W
YDR076W	YKL139W
YDR076W	YGR092W
YDR076W	YGR188C
YDR004W	YHR102W
YDR004W	YNL298W
YDR004W	YGR092W
YDR004W	YOR351C
YDL059C	YNL161W
YDL059C	YDL101C
YGL058W	YGR188C
YGL058W	YNL298W
YGL058W	YOR231W
YDR014W	YDL101C
YDR014W	YGR188C
YDR217C	YDL017W
YDL090C	YJR066W
YDL090C	YJL095W
YDL090C	YKL139W
YDL090C	YJR059W
YDL090C	YHL007C
YDL090C	YJL164C
YNL216W	YFL033C
YNL216W	YJL165C
YOR101W	YKL168C
YNL098C	YIL035C
YNL098C	YGR092W
YNL098C	YDR122W
YJR033C	YDR122W
YGR173W	YJL165C
YCR036W	YOR233W
YOR265W	YGR188C
YOR265W	YHR082C
YMR274C	YHR102W
YMR274C	YNR047W
YGL158W	YNL161W
YGL158W	YGR040W
YGL158W	YOR061W
YLR248W	YBL009W
YLR248W	YJR059W
YMR075W	YGR188C
YMR075W	YDR477W
YMR075W	YKL116C
YMR075W	YPL150W
YMR075W	YJR059W
YBR073W	YBL009W
YOR380W	YCR091W
YOR380W	YBL009W
YCR106W	YHR102W
YHR157W	YOL045W
YLR263W	YBL016W
YLR263W	YBL009W
YDR028C	YIL035C
YDR028C	YOR061W
YDR028C	YCL024W
YBR267W	YDR477W
YBR267W	YCR091W
YCL001W	YHR079C
YCL001W	YCR091W
YCL001W	YOR231W
YBR002C	YHR030C
YOR207C	YIL035C
YOR207C	YKL101W
YPL167C	YGR188C
YPL167C	YJL128C
YLR107W	YHR102W
YAR007C	YNL298W
YAR007C	YBL016W
YAR007C	YPL153C
YNL312W	YBL016W
YNL312W	YKL139W
YNL312W	YGR092W
YNL312W	YJL165C
YNL312W	YHR079C
YNL312W	YHR082C
YNL312W	YHR135C
YOR217W	YBL016W
YOL094C	YGR188C
YOL094C	YBL016W
YOL094C	YDR477W
YBR087W	YGR188C
YBR052C	YLR096W
YDR379W	YFL033C
YPR115W	YMR216C
YBR260C	YGL180W
YBR260C	YNL298W
YMR182C	YBL009W
YDR137W	YHR102W
YDR137W	YIL035C
YDR137W	YDR477W
YKL038W	YNL161W
YKL038W	YNR031C
YCR027C	YGR188C
YCR027C	YGL179C
YNL090W	YGL158W
YNL090W	YJL095W
YNL163C	YJL128C
YNL163C	YJR066W
YOL143C	YDL101C
YLR039C	YFL033C
YLR039C	YMR216C
YLR039C	YDL101C
YLR039C	YIL035C
YLR039C	YNL307C
YLR039C	YDR477W
YLR039C	YLL019C
YLR039C	YIL042C
YLR039C	YDL025C
YLR039C	YJL128C
YLR039C	YFR014C
YBR275C	YBL009W
YCR028C-A	YOR351C
YCR028C-A	YGR262C
YCR028C-A	YPL150W
YCR028C-A	YHR082C
YCR028C-A	YNL154C
YHL027W	YJR066W
YHL027W	YKL203C
YHL027W	YNL161W
YHL027W	YHR102W
YHL027W	YJL165C
YHL027W	YLR096W
YHL027W	YOL045W
YHL027W	YOR233W
YMR139W	YGR188C
YMR139W	YDL235C
YMR139W	YDR477W
YMR139W	YBR274W
YMR139W	YBL009W
YMR139W	YHR082C
YMR154C	YHR030C
YMR154C	YNL298W
YMR154C	YNR031C
YFL033C	YDR247W
YFL033C	YJL141C
YFL033C	YKL198C
YFL033C	YMR104C
YFL033C	YNR031C
YFL033C	YPL236C
YOR275C	YDR507C
YOR275C	YJL165C
YOR275C	YCR008W
YNL294C	YNL161W
YNL294C	YHR102W
YHL024W	YKL048C
YGL045W	YHR102W
YGL045W	YHR030C
YGL045W	YDR507C
YMR063W	YFL033C
YMR063W	YLR096W
YMR063W	YAR018C
YMR063W	YCR008W
YOR119C	YKL139W
YNL207W	YKL139W
YPL208W	YPR106W
YDR198C	YNL161W
YDR198C	YHR102W
YDR198C	YJL128C
YBR030W	YJL128C
YPR018W	YNL161W
YPR018W	YHR102W
YPR018W	YNL298W
YPR018W	YBL016W
YPR018W	YJL187C
YPR018W	YDR283C
YPR018W	YFL033C
YDR091C	YOR351C
YPL089C	YBL009W
YNL002C	YKL048C
YKL132C	YNL307C
YDR255C	YKL048C
YFR048W	YPL153C
YGL107C	YNL161W
YGL107C	YJR066W
YPL024W	YOR061W
YPL024W	YNL307C
YEL050C	YFL033C
YEL050C	YJL128C
YLR145W	YJL165C
YGL250W	YDL017W
YMR235C	YJL128C
YMR235C	YNR031C
YGL044C	YJL128C
YGL044C	YJR066W
YGL044C	YNR031C
YMR234W	YHR102W
YNL072W	YBL009W
YLR154C	YHR102W
YGR276C	YDR477W
YPL123C	YNL298W
YOR018W	YLR096W
YGL144C	YBL009W
YGR070W	YFL033C
YLR371W	YNL298W
YLR371W	YNR047W
YMR200W	YHR030C
YBR229C	YHR079C
YPR065W	YHR102W
YPR065W	YGL158W
YDR156W	YHR102W
YDR156W	YFL029C
YDR156W	YDR477W
YOR341W	YDR477W
YJL148W	YIL042C
YJL148W	YOL113W
YJL148W	YDL235C
YJL148W	YDR283C
YNL248C	YJR066W
YIL021W	YNL298W
YIL021W	YNL307C
YGL070C	YNL161W
YHR143W-A	YHR030C
YDR045C	YIL035C
YNL113W	YOR233W
YNL151C	YOR061W
YNR003C	YIL035C
YNR003C	YNL307C
YDL150W	YMR139W
YNL330C	YNL298W
YNL330C	YKL139W
YNL330C	YHL007C
YNL330C	YGR040W
YNL330C	YJL095W
YJL121C	YDR477W
YJL121C	YNL307C
YJL121C	YNR031C
YJL121C	YOR267C
YJL121C	YAR018C
YIL119C	YKL171W
YGR085C	YJR059W
YEL054C	YNL161W
YEL054C	YHR102W
YDR418W	YJR066W
YDR418W	YKL203C
YDR418W	YHR102W
YDL082W	YDR477W
YDL082W	YNL298W
YMR142C	YNL161W
YMR142C	YHR102W
YKL006W	YNL161W
YKL006W	YHR102W
YKL006W	YNR031C
YIL133C	YJR066W
YKL180W	YNL298W
YJL177W	YGR040W
YJL177W	YNL307C
YBR084C-A	YNL161W
YBR084C-A	YNL298W
YBL027W	YHR102W
YBL027W	YJR066W
YBL027W	YOL045W
YBL027W	YPR054W
YGL135W	YKL171W
YMR242C	YNL161W
YMR242C	YHR102W
YOR312C	YNL161W
YBR191W	YNL161W
YBR191W	YJR066W
YPL079W	YHR102W
YPL079W	YDR507C
YPL079W	YJL165C
YPL079W	YAL017W
YLR061W	YHR102W
YLR061W	YDR523C
YLR061W	YFR014C
YLR061W	YKL161C
YBL087C	YJR066W
YBL087C	YNL298W
YGL031C	YNL161W
YGL031C	YNL298W
YGL031C	YCR091W
YGR148C	YKL048C
YGR034W	YKL048C
YHR010W	YHR102W
YDR471W	YJL165C
YFR032C-A	YHR102W
YFR032C-A	YGL158W
YIL018W	YGL180W
YIL018W	YOR231W
YDL075W	YNL161W
YLR406C	YNL298W
YIL052C	YHR102W
YDL191W	YNL298W
YLR185W	YNL161W
YLR185W	YHR102W
YLR185W	YGL179C
YLR185W	YCR008W
YLR185W	YDR523C
YIL148W	YHR102W
YKR094C	YJL095W
YDL133C-A	YNL154C
YNL162W	YNL161W
YPR043W	YDR477W
YPR043W	YNL298W
YPR043W	YKL168C
YJR094W-A	YHR102W
YLR448W	YNL161W
YLR448W	YHR102W
YGL076C	YJR066W
YGL147C	YHR102W
YHR027C	YJR066W
YHR027C	YKL203C
YHR200W	YKL101W
YHR200W	YNL307C
YHR200W	YDR283C
YHR200W	YJL106W
YFR004W	YOR351C
YFR004W	YPL150W
YDL020C	YNL161W
YDL020C	YHR102W
YDL020C	YHR079C
YDL020C	YCR008W
YDL020C	YDR477W
YDL020C	YPL042C
YDL020C	YKL161C
YDL020C	YGR188C
YDL020C	YKL139W
YDL020C	YPL031C
YDL020C	YHR082C
YDL097C	YGR188C
YDL097C	YNL298W
YOR116C	YOL045W
YFL036W	YNL161W
YFL036W	YOR351C
YDL081C	YNL161W
YDL081C	YHR102W
YDL081C	YNL307C
YDL130W	YKL048C
YOL039W	YDR477W
YDR382W	YJR066W
YDR382W	YKL203C
YDR382W	YHR102W
YDR382W	YGL179C
YDR382W	YJL106W
YGR214W	YHR102W
YLR048W	YNL161W
YLR048W	YHR102W
YLR048W	YDR283C
YOR293W	YNL161W
YOR293W	YCR008W
YOR293W	YDR523C
YOR293W	YKL161C
YOR293W	YMR216C
YMR230W	YNL161W
YMR230W	YHR102W
YDR025W	YNL161W
YDR025W	YHR102W
YDR025W	YJR066W
YBR048W	YDR283C
YBR048W	YDR507C
YBR048W	YJL141C
YCR031C	YDL017W
YCR031C	YDR283C
YJL191W	YFL033C
YMR143W	YHR102W
YMR143W	YJR066W
YMR143W	YDR507C
YMR143W	YBL009W
YMR143W	YJR059W
YDL083C	YFL033C
YDR447C	YNR031C
YML026C	YNL161W
YML026C	YKL116C
YML026C	YJR059W
YOL121C	YNL161W
YNL302C	YNL161W
YLR441C	YHR102W
YLR441C	YOL113W
YML063W	YNL161W
YML063W	YJR066W
YHL015W	YJR066W
YHL015W	YKL203C
YKR057W	YNL298W
YJL136C	YHR102W
YJL136C	YNL298W
YJL136C	YHR030C
YJL136C	YOL045W
YLR367W	YBL009W
YGR118W	YHR102W
YGR118W	YDR477W
YGR118W	YJR059W
YGR118W	YKL168C
YER074W	YNL161W
YER074W	YHR102W
YER074W	YDR507C
YER074W	YKL048C
YER074W	YPL150W
YIL069C	YFL033C
YGR027C	YGL180W
YGR027C	YKL048C
YGR027C	YNL307C
YGR027C	YOL045W
YER131W	YCR091W
YER131W	YDR283C
YKL156W	YJL128C
YKL156W	YBL009W
YHR021C	YJR066W
YHR021C	YKL203C
YHR021C	YPL141C
YHR021C	YOL113W
YLR264W	YNL161W
YLR264W	YHR102W
YLR388W	YHR102W
YLR388W	YDR283C
YLR388W	YFL033C
YDL061C	YDR283C
YDL061C	YJL165C
YLR287C-A	YHR102W
YLR287C-A	YPL150W
YOR182C	YJL165C
YJR145C	YHR102W
YJR145C	YJR066W
YHR203C	YHR102W
YHR203C	YDR283C
YHR203C	YDR507C
YHR203C	YGR262C
YHR203C	YAR018C
YPL090C	YNL161W
YPL090C	YFL033C
YBR181C	YNL161W
YOR096W	YNL161W
YBL072C	YDR507C
YBL072C	YHR135C
YBL072C	YKL171W
YBL072C	YAR018C
YPL081W	YHR082C
YBR189W	YNL161W
YDL007W	YFL033C
YDL007W	YPL141C
YIL153W	YNL161W
YIL153W	YHR102W
YIL153W	YJL187C
YIL153W	YDL101C
YIL153W	YGR188C
YIL153W	YJL165C
YIL153W	YCR008W
YIL153W	YDL235C
YIL153W	YJR059W
YPL152W	YDL101C
YPL152W	YGR188C
YPL152W	YJR059W
YPL152W	YNR047W
YHR038W	YCR091W
YHR038W	YDR247W
YHR038W	YKL101W
YPR116W	YNL161W
YHR031C	YBL088C
YHR031C	YFL033C
YHR031C	YKL048C
YHR031C	YOR233W
YBL025W	YNL161W
YBL025W	YHR102W
YDR087C	YFL033C
YHR069C	YMR216C
YOR001W	YHR102W
YOR001W	YBL016W
YOR001W	YBL088C
YCL031C	YKL139W
YDR083W	YNL161W
YDR083W	YDR283C
YDR083W	YGL179C
YDR083W	YDR523C
YER066W	YNL161W
YER066W	YDR247W
YFR032C	YKL048C
YOL048C	YDR507C
YLR357W	YHR102W
YLR357W	YHR030C
YLR357W	YKL101W
YLR357W	YNL298W
YLR357W	YCR008W
YLR033W	YNL298W
YCR052W	YIL035C
YCR052W	YNL298W
YFR037C	YIL035C
YMR030W	YHR102W
YJR127C	YNL183C
YNR037C	YJR066W
YDR175C	YNL161W
YIL093C	YJR066W
YGR215W	YHR102W
YDR494W	YJR059W
YJR113C	YMR139W
YER125W	YNL298W
YER125W	YLR096W
YBR147W	YMR139W
YBR147W	YOR351C
YHR087W	YNR031C
YHR087W	YBL009W
YPL183W-A	YJL128C
YPL183W-A	YNR031C
YGL244W	YHR102W
YGL244W	YDL101C
YGL244W	YJL128C
YGL244W	YLR096W
YGL244W	YNL307C
YGL244W	YKL161C
YOL067C	YAL017W
YOL067C	YKL161C
YOL067C	YMR216C
YGL252C	YKL203C
YGL252C	YDR283C
YGL252C	YDR477W
YGL252C	YOR351C
YGL252C	YKL161C
YDR233C	YCR091W
YDR233C	YJL128C
YER139C	YDL101C
YER139C	YKL101W
YOR014W	YNL161W
YOR014W	YHR102W
YOR014W	YCR008W
YOR014W	YJR059W
YOR077W	YDR247W
YOR077W	YJL128C
YOR077W	YKL048C
YGR161C	YDL101C
YJL047C	YGR188C
YJL047C	YJL095W
YJL047C	YOR267C
YJL047C	YKL139W
YJL047C	YKL101W
YDR289C	YHR102W
YDR289C	YDL101C
YDR289C	YDR477W
YDR289C	YFL029C
YDR289C	YHR030C
YDR289C	YNL307C
YDR289C	YNL207W
YNL206C	YNL161W
YNL206C	YKL139W
YHR154W	YBL088C
YLL002W	YHR102W
YLL002W	YDL101C
YLL002W	YGR188C
YLL002W	YBL088C
YLL002W	YNL298W
YLL002W	YKL101W
YLL002W	YGR092W
YLL002W	YKL048C
YLL002W	YNL307C
YLL002W	YJL128C
YLL002W	YPL150W
YLL002W	YJR059W
YLL002W	YPL236C
YOR216C	YHR102W
YOR216C	YHR030C
YOR216C	YJL128C
YOR216C	YJL187C
YOR216C	YNL307C
YPL235W	YNL307C
YCR009C	YIL035C
YCR009C	YDR247W
YCR009C	YLR096W
YCR009C	YAR018C
YCR009C	YHR082C
YCR009C	YJR059W
YCR009C	YKL161C
YCR009C	YNL154C
YCR009C	YOL113W
YCR009C	YPR111W
YDR388W	YPL153C
YDR388W	YDR247W
YDR388W	YGR262C
YDR388W	YJL165C
YDR388W	YKL171W
YDR388W	YPL150W
YDR388W	YGL180W
YDR388W	YHR082C
YDR388W	YJR059W
YDR388W	YKL168C
YBR095C	YHR102W
YBR095C	YMR001C
YBR095C	YNL298W
YBR095C	YFL033C
YBR095C	YHR030C
YBR095C	YDL235C
YBR095C	YKL139W
YBR095C	YJL095W
YDL076C	YNL298W
YDL076C	YJR066W
YDL076C	YMR139W
YDL076C	YNL307C
YKL212W	YNL161W
YKL212W	YHR102W
YKL212W	YOR061W
YKL212W	YBR274W
YKL212W	YNL298W
YKL212W	YKL048C
YKL212W	YJL165C
YKL212W	YLR113W
YKL212W	YIL042C
YKL212W	YOL045W
YKL212W	YJR066W
YKL212W	YDL235C
YKL212W	YDR477W
YKL212W	YHR135C
YKL212W	YJL128C
YKL212W	YNL154C
YKL212W	YGR262C
YKL212W	YLR096W
YKL212W	YNL307C
YKL212W	YNR031C
YKL212W	YOR267C
YKL212W	YOR351C
YKL212W	YPL141C
YKL212W	YJL106W
YKL212W	YNL183C
YKL212W	YPR106W
YDR159W	YJR066W
YDR159W	YKL203C
YDR159W	YNL161W
YDR159W	YHR102W
YDR159W	YGR188C
YDR159W	YNL298W
YDR159W	YHR082C
YDR159W	YJR059W
YDR159W	YNL154C
YDR159W	YNL183C
YDR389W	YNL161W
YDR389W	YHR102W
YDR389W	YPL153C
YDR389W	YHR135C
YDR389W	YJL128C
YDR389W	YKL048C
YDR389W	YOR233W
YDR389W	YOR267C
YDR389W	YCR008W
YDR389W	YJR059W
YDR389W	YNL020C
YER129W	YCR091W
YNL083W	YOL045W
YLR180W	YKL116C
YMR060C	YPR161C
YMR060C	YPL042C
YMR060C	YJR066W
YMR060C	YKL171W
YMR060C	YBL009W
YMR060C	YHR082C
YDR143C	YGR262C
YER047C	YOR351C
YFR040W	YDL079C
YFR040W	YJL165C
YFR040W	YNR031C
YJL098W	YMR216C
YJL098W	YNL298W
YJL098W	YNR031C
YJL098W	YBL009W
YJL098W	YDR490C
YKR028W	YDR283C
YKR028W	YNR031C
YKR028W	YHR082C
YMR263W	YNL298W
YMR263W	YMR001C
YMR263W	YHR030C
YMR263W	YJL095W
YMR263W	YKL101W
YCR008W	YCR091W
YCR008W	YNL154C
YAL027W	YKL171W
YHR103W	YOR233W
YER087C-B	YOR231W
YER019C-A	YJL095W
YHL034C	YOL045W
YDR180W	YFL033C
YDR180W	YPL150W
YHR205W	YKL139W
YHR205W	YOL113W
YMR214W	YHR079C
YGR049W	YKL101W
YBR037C	YGR040W
YBR037C	YMR139W
YJL080C	YNL161W
YER120W	YKL101W
YER120W	YOR231W
YMR272C	YLR113W
YMR272C	YNL307C
YMR272C	YDR122W
YMR272C	YHR135C
YMR272C	YJL128C
YMR272C	YNR031C
YGR245C	YJL164C
YDR469W	YKL139W
YDR469W	YPL042C
YDR469W	YGR040W
YDR469W	YNL307C
YDR469W	YOR233W
YDR469W	YPL150W
YDR469W	YHR082C
YDR469W	YJR059W
YKL148C	YFL033C
YKL148C	YNL307C
YDR178W	YNL307C
YKL193C	YKL139W
YKL193C	YJL165C
YIL084C	YJL095W
YIL084C	YKL101W
YIL084C	YNL298W
YIL084C	YOR351C
YIL084C	YHR082C
YIL084C	YJR059W
YIL084C	YNL183C
YIR022W	YHR030C
YIR022W	YJL095W
YLR208W	YHR030C
YLR208W	YJL095W
YLR208W	YJL187C
YLR208W	YKL171W
YMR079W	YNL154C
YGL233W	YHR030C
YPL085W	YJL187C
YBR080C	YJL128C
YBR080C	YNR031C
YNL272C	YHR030C
YLR268W	YNL161W
YLR268W	YHR102W
YLR268W	YDL101C
YLR268W	YMR216C
YLR268W	YDR477W
YLR268W	YKL101W
YLR268W	YJL095W
