TAG	NAME	GWEIGHT	1181-0519.x	1181-0519.y	FK506.x	FK506.y	CuSO4.x	CuSO4.y	doxorubicin.x	doxorubicin.y	atorvastatin.x	atorvastatin.y	AA-mixture.x	AA-mixture.y	methionine.x	methionine.y	menadione.x	menadione.y	H2O2.x	H2O2.y	ethanol.x	ethanol.y	heat-shock.x	heat-shock.y	N-starvation.x	sorbitol.x	NaCl.x	NaCl.y	sorbitol.y	N-starvation.y
TM_4303	TM_4303	1.000000	0.167874	0.174831	0.011573	0.042393	0.106466	0.076082	-0.135717	-0.120901	-0.032116	-0.059867	0.031592	-0.182571	-0.246489	-0.297259	-0.000332	-0.086447	0.074594	0.070141	-0.076323	-0.080599	0.126562	0.137006	-0.215350	0.024260	0.040447	0.045557	-0.052357	-0.196672
TM_2614	TM_2614	1.000000	-0.028089	0.095595	0.214475	0.129190	0.103211	-0.120792	-0.398427	-0.248636	-0.292525	-0.420617	0.151841	0.042959	-0.534930	-0.419787	-0.190969	0.029853	0.063161	0.025592	0.487309	0.423155	-0.518668	0.142276	0.221998	-0.220156	-0.116246	0.104979	-0.125254	-0.094885
TM_3339	TM_3339	1.000000	0.005439	-0.017847	0.014670	-0.087519	-0.163976	0.024722	-0.238348	-0.064036	-0.014105	-0.050618	0.135407	0.196223	-0.585476	-0.544930	0.045555	-0.003676	0.285606	-0.099475	0.311785	0.305955	-0.055591	0.186427	0.225349	-0.020418	-0.074372	0.206094	0.149350	0.064899
TM_3386	TM_3386	1.000000	-0.000275	0.134916	0.000193	0.047144	0.038202	-0.379924	-0.238797	-0.105588	-0.050418	0.129089	0.644777	0.524466	-1.058117	-0.707431	0.202249	0.002039	-0.049693	-0.663385	0.100667	-0.146755	-0.251272	0.218873	0.618038	-0.220975	0.165463	0.055777	0.195927	-0.116491
TM_4265	TM_4265	1.000000	0.064154	-0.008955	-0.076102	-0.177501	0.003932	0.096708	-0.012708	0.019121	0.171757	0.079149	0.158200	0.175364	-0.632297	-0.743191	0.189276	0.336096	0.119575	0.040171	-0.319955	-0.375023	-0.245833	-0.083412	0.106624	-0.149008	0.047554	-0.363581	-0.054276	-0.003397
TM_0724	TM_0724	1.000000	-0.044079	-0.029558	0.011589	-0.021650	0.121122	-0.052181	0.204662	0.195819	0.091494	0.022962	0.046194	0.023740	-0.098695	-0.126701	0.068841	0.110803	-0.036878	-0.021071	-0.036470	-0.011671	0.165044	0.160803	0.085756	-0.030450	-0.112988	0.040571	-0.027692	-0.058077
TM_1695	TM_1695	1.000000	0.143335	0.123584	-0.060208	-0.011344	-0.013684	-0.111715	0.186942	0.261140	0.029397	0.096206	0.174380	0.153234	-0.077605	-0.015470	-0.087185	0.034585	0.255339	0.234798	-0.138306	-0.042979	0.020887	-0.134351	0.058910	-0.096222	-0.365352	-0.435376	-0.078300	0.168771
TM_2075	TM_2075	1.000000	0.312859	-0.113075	0.007407	-0.069496	-0.001485	-0.169623	0.186806	0.251831	0.029878	0.085500	0.476510	0.310708	0.132671	0.025063	0.027483	-0.227715	0.072254	0.049991	-0.129957	-0.198332	-0.023587	-0.178249	-0.097706	-0.284644	0.025170	-0.417374	-0.718248	-0.007625
TM_0468	TM_0468	1.000000	-0.096712	-0.104816	-0.295289	-0.181594	-0.075991	-0.049791	0.562339	0.384952	0.199589	0.434076	0.371527	0.485509	-0.012655	-0.129157	-0.089948	0.071262	0.019726	0.237508	-0.108689	0.039761	-0.204345	0.091138	-0.293819	0.119733	-0.327071	-0.081018	0.205494	0.060381
TM_0862	TM_0862	1.000000	-0.154483	-0.161817	-0.205889	-0.218733	0.006278	-0.142580	0.455188	0.289375	-0.022527	-0.037122	0.205239	0.156974	-0.009202	-0.149198	0.005716	-0.046723	-0.038294	0.031860	0.013259	0.099020	0.145529	0.110999	0.129597	0.040250	-0.028782	0.052467	-0.027260	0.024386
TM_1837	TM_1837	1.000000	-0.221208	-0.357399	-0.251171	-0.205280	-0.142380	-0.014636	0.281742	0.274142	-0.162344	-0.208034	0.467806	0.285700	-0.173032	-0.406317	-0.042664	-0.045147	0.151670	0.256695	0.100383	0.112954	-0.202613	0.120203	0.068317	0.045669	0.018654	0.084886	-0.047363	0.109913
TM_1054	TM_1054	1.000000	-0.027087	0.039693	-0.090117	-0.052722	-0.013873	-0.045622	0.222610	0.284486	0.090307	-0.037837	0.195771	0.040678	-0.127044	-0.056412	0.084443	0.032469	0.111555	-0.001561	0.033189	0.042415	-0.024929	-0.034824	0.018388	-0.032444	-0.083683	-0.073617	0.046162	-0.059014
TM_3510	TM_3510	1.000000	0.086833	0.051704	0.099303	-0.136058	-0.066630	-0.350418	0.350639	0.463386	0.124222	0.223381	0.474146	0.392310	-0.434373	-0.252731	-0.211945	-0.060459	0.175855	0.294353	0.254269	0.437345	-0.500660	-0.132867	-0.122783	-0.026256	-0.090204	-0.122036	0.000836	-0.190714
TM_3853	TM_3853	1.000000	-0.009900	-0.081345	-0.046270	-0.130430	-0.095221	0.006295	0.147566	0.139996	0.053249	0.042255	0.168281	0.099864	-0.122724	-0.142732	0.098152	0.002985	0.271138	0.277278	0.135784	0.155353	-0.216956	-0.059331	-0.138974	-0.051606	0.002239	-0.077841	0.055798	-0.073012
TM_3396	TM_3396	1.000000	0.239510	0.138667	0.013752	-0.090213	-0.211004	0.061159	0.535597	0.563721	-0.001871	-0.239520	0.197632	0.062043	-0.375373	-0.468539	-0.144532	-0.210484	-0.013149	0.095816	0.176819	0.210436	-0.234720	-0.224356	-0.195107	-0.003457	-0.003011	-0.114112	-0.075321	0.245488
TM_1684	TM_1684	1.000000	0.147360	0.038767	-0.020056	-0.002679	-0.009432	-0.012342	0.215004	0.332851	0.096421	0.146962	0.588508	0.566693	-0.158973	-0.176829	0.009410	-0.211876	-0.042411	0.286283	0.181165	0.175544	0.471661	0.323415	-0.076663	-0.073605	-0.243992	-0.210210	-0.081697	-0.191660
TM_3913	TM_3913	1.000000	0.012434	-0.009073	-0.004528	0.077547	-0.153706	0.037265	0.089333	0.247999	-0.283111	-0.144056	0.431146	0.356083	-0.283158	-0.348098	-0.034413	-0.156948	0.181991	0.132441	0.256018	0.315456	0.175283	0.187328	-0.052474	-0.125234	0.005333	-0.365931	-0.023349	-0.060626
TM_0633	TM_0633	1.000000	0.117960	0.135202	-0.103050	-0.069799	-0.076457	-0.238887	0.246499	0.224281	0.268698	0.147459	0.216101	-0.016267	-0.248011	-0.219536	-0.054276	0.046713	0.240822	0.110035	0.014376	-0.174120	-0.216827	0.224289	-0.173277	0.245445	0.019959	-0.247171	-0.059256	-0.091093
TM_3518	TM_3518	1.000000	0.042020	0.109314	0.005718	0.130980	-0.284216	0.042694	0.243285	0.277946	-0.001243	-0.023693	0.068372	-0.108895	-0.095680	-0.073003	-0.008061	-0.259417	0.142468	0.058515	-0.138684	-0.040697	0.008704	0.268824	-0.007003	0.089887	-0.034022	-0.139067	0.002551	-0.019642
TM_3671	TM_3671	1.000000	-0.029466	0.044816	0.028968	0.065161	-0.093077	0.082885	0.211043	0.328521	0.091992	0.034425	-0.018399	-0.144389	-0.058430	-0.069883	-0.168834	-0.053172	0.204989	0.146560	-0.144770	-0.210548	-0.122283	0.033587	-0.140776	0.041054	-0.002963	-0.190465	0.003044	-0.004912
TM_1041	TM_1041	1.000000	-0.051746	-0.129869	-0.030358	0.028706	-0.003427	-0.040189	0.283351	0.267781	0.085959	0.115289	-0.229950	-0.008191	-0.184524	-0.065980	-0.020544	0.128922	0.224130	0.206958	-0.054647	-0.135668	0.013247	0.007998	-0.018091	0.149291	0.054533	0.020296	0.092483	-0.008779
TM_4128	TM_4128	1.000000	-0.094729	0.013735	-0.051814	-0.029702	-0.134316	-0.021937	0.316407	0.260569	0.111664	0.130428	-0.195536	-0.131336	-0.190629	-0.234427	0.104865	0.037032	0.315053	0.275960	-0.028325	-0.058329	0.222226	0.216521	0.146233	0.121430	-0.110449	-0.202622	0.164533	-0.019402
TM_0706	TM_0706	1.000000	0.049414	0.067718	0.218277	0.259192	0.023476	0.168103	0.101212	0.120372	-0.027193	0.000225	-0.191557	-0.246112	-0.109003	-0.209153	0.005788	-0.163280	-0.397119	-0.419392	0.118868	0.073952	0.128994	0.076593	-0.044164	-0.054593	-0.482778	-0.398133	0.005460	-0.128858
TM_2969	TM_2969	1.000000	0.213586	0.167685	0.340706	0.440493	0.241908	0.107970	-0.000085	0.015541	-0.093641	0.081938	-0.327828	-0.163934	0.183299	0.120673	0.146231	0.179316	-0.522429	-0.401619	-0.157027	-0.147812	0.325386	0.132084	0.001612	-0.027358	-0.482109	-0.080245	-0.090835	-0.075833
