UP-DN	Condition	Tag	PPI.long	PPI.short	Gene.1	Gene.2	ORF.1	ORF.2	AUC	guide.RBD2.1	guide.RBD2.2	guide.RBD2.3	guide.RBD2.ATC.1	guide.RBD2.ATC.2	guide.RBD2.ATC.3	FC.avg	FC.rep1	FC.rep2	p.val	q.val
uptag	CRISPRi [RBD2]	TM_2772	CAP2_F1::ARC35_F3	CAP2:ARC35	CAP2	ARC35	YIL034C	YNR035C	48.881	11.87481489	11.88975745	11.95316579	11.86555286	11.87014635	11.85689234	-0.041715527	-0.040359852	-0.035766364	0.326002939	0.986390772
uptag	CRISPRi [RBD2]	TM_1516	NUP60_F1::KAP95_F3	NUP60:KAP95	NUP60	KAP95	YAR002W	YLR347C	30.539	12.27231874	12.20814289	12.27496047	12.37446898	12.27685139	12.39087651	0.09559159	0.122661608	0.025044018	0.096470959	0.986390772
uptag	CRISPRi [RBD2]	TM_1837	PNO1_F1::KEL3_F3	PNO1:KEL3	PNO1	KEL3	YOR145C	YPL263C	22.084	11.06750159	11.9239093	11.8722388	11.42125837	11.99494265	11.91416086	0.155570733	-0.199958192	0.373726091	0.597179931	0.986390772
uptag	CRISPRi [RBD2]	TM_2223	SOP4_F1::ORM2_F3	SOP4:ORM2	SOP4	ORM2	YJL192C	YLR350W	26.298	11.70030966	11.6026834	11.71967402	11.69851658	11.55575545	11.56814614	-0.066749638	0.024294215	-0.118466909	0.302441538	0.986390772
uptag	CRISPRi [RBD2]	TM_1661	TCB3_F1::WSC2_F3	TCB3:WSC2	TCB3	WSC2	YML072C	YNL283C	17.685	12.14288352	12.0626758	12.07891799	12.09896966	12.04294751	12.03431753	-0.036080873	0.004143889	-0.051878261	0.429368053	0.986390772
uptag	CRISPRi [RBD2]	TM_1790	VAM7_F1::PEP5_F3	VAM7:PEP5	VAM7	PEP5	YGL212W	YMR231W	18.559	11.91416086	12.07070238	11.86555286	11.8461237	12.02189377	11.99546096	0.004354114	-0.104014995	0.071755073	0.956612947	0.996056982
uptag	CRISPRi [RBD2]	TM_2525	YPT10_F1::GDI1_F3	YPT10:GDI1	YPT10	GDI1	YBR264C	YER136W	17.036	12.08960496	12.01150682	11.99286754	11.94941334	12.073461	11.97150763	-0.033199119	-0.0819131	0.042134554	0.549720137	0.986390772
uptag	CRISPRi [RBD2]	TM_2235	ERV29_F1::CAB3_F3	ERV29:CAB3	ERV29	CAB3	YGR284C	YKL088W	35.032	11.43362021	11.23024065	11.20918933	11.50447143	11.26620091	11.32592378	0.074515309	0.213454696	-0.024815819	0.445162707	0.986390772
uptag	CRISPRi [RBD2]	TM_0745	ARF1_F1::SNA3_F3	ARF1:SNA3	ARF1	SNA3	YDL192W	YJL151C	17.227	12.08707604	12.16029164	12.32746844	12.1298089	12.18968045	12.23022063	-0.008375379	-0.061803135	-0.001931592	0.91176617	0.988132536
uptag	CRISPRi [RBD2]	TM_2663	WHI3_F1::SCD6_F3	WHI3:SCD6	WHI3	SCD6	YNL197C	YPR129W	17.339	12.03976443	11.96000193	11.78977815	11.96811476	11.94628492	12.0088721	0.044575757	0.038266589	0.01643675	0.557788284	0.986390772
uptag	CRISPRi [RBD2]	TM_2274	DOS2_F1::AKR1_F3	DOS2:AKR1	DOS2	AKR1	YDR068W	YDR264C	20.086	11.58919858	12.08762858	11.54378907	12.34337081	12.20214424	12.02674244	0.450547084	0.603165398	0.461938826	0.038158092	0.986390772
uptag	CRISPRi [RBD2]	TM_1518	CDC39_F1::WHI3_F3	CDC39:WHI3	CDC39	WHI3	YCR093W	YNL197C	34.09	12.60869376	12.73687401	12.59493104	12.63158634	12.69805348	12.73446266	0.041201223	-0.0152466	0.051220547	0.492415866	0.986390772
uptag	CRISPRi [RBD2]	TM_1764	RIM1_F1::SFK1_F3	RIM1:SFK1	RIM1	SFK1	YCR028C-A	YKL051W	31.337	12.31013938	12.3537809	12.4278366	12.34359289	12.24532492	12.31449828	-0.062780268	-0.020326075	-0.118594045	0.259334026	0.986390772
uptag	CRISPRi [RBD2]	TM_1670	YOR1_F1::MID2_F3	YOR1:MID2	YOR1	MID2	YGR281W	YLR332W	18.843	12.04348304	11.90888044	12.04810651	11.94178124	11.89693782	11.9239093	-0.079280545	-0.058375422	-0.103218849	0.178383196	0.986390772
uptag	CRISPRi [RBD2]	TM_1902	SKI3_F1::SKI3_F3	SKI3:SKI3	SKI3	SKI3	YPR189W	YPR189W	15.671	12.51707881	12.29367281	12.2190374	12.43634718	12.33073018	12.39407857	0.043788973	0.093084176	-0.012532821	0.628926134	0.986390772
uptag	CRISPRi [RBD2]	TM_2709	PEX30_F1::PEX30_F3	PEX30:PEX30	PEX30	PEX30	YLR324W	YLR324W	57.403	11.46646738	11.51453325	11.49365534	11.39558769	11.40735629	11.63126802	-0.013481327	-0.095964305	-0.0841957	0.860042899	0.988132536
uptag	CRISPRi [RBD2]	TM_2056	SNA4_F1::GTR1_F3	SNA4:GTR1	SNA4	GTR1	YDL123W	YML121W	21.325	12.58149876	12.39407857	12.3911854	12.55159612	12.42404378	12.46044736	0.023108181	0.096008547	-0.031543792	0.752460373	0.986390772
uptag	CRISPRi [RBD2]	TM_2450	GPA2_F1::FTR1_F3	GPA2:FTR1	GPA2	FTR1	YER020W	YER145C	22.324	11.49365534	11.96715419	12.10201943	11.96971028	11.87481489	12.05897258	0.113556266	0.115433961	0.020538572	0.515691916	0.986390772
uptag	CRISPRi [RBD2]	TM_1620	FLC2_F1::FTR1_F3	FLC2:FTR1	FLC2	FTR1	YAL053W	YER145C	12.301	11.97843638	12.0495196	11.96655352	11.83711541	11.99766171	12.07261275	-0.029039874	-0.161054422	-0.000508122	0.694522554	0.986390772
uptag	CRISPRi [RBD2]	TM_2259	SLF1_F1::DEF1_F3	SLF1:DEF1	SLF1	DEF1	YDR515W	YKL054C	25.384	11.82174741	11.64541826	11.75865352	11.77025093	11.79432109	11.86945247	0.069401766	0.028311197	0.052381361	0.292247985	0.986390772
uptag	CRISPRi [RBD2]	TM_1506	FAA3_F1::PDR12_F3	FAA3:PDR12	FAA3	PDR12	YIL009W	YPL058C	21.729	11.98928805	11.9255668	11.9000114	12.06221482	12.0065131	12.07947367	0.11111178	0.123926074	0.068224344	0.0465047	0.986390772
uptag	CRISPRi [RBD2]	TM_0706	ARC18_F1::ARC18_F3	ARC18:ARC18	ARC18	ARC18	YLR370C	YLR370C	46.754	11.76818432	11.61581353	11.32592378	11.65269562	11.19000982	11.50447143	-0.12091492	0.082721741	-0.379964052	0.482116707	0.986390772
uptag	CRISPRi [RBD2]	TM_2858	CDC39_F1::NST1_F3	CDC39:NST1	CDC39	NST1	YCR093W	YNL091W	18.236	12.06474276	12.21862378	12.1567994	12.1853194	12.12956208	12.08117272	-0.014703912	0.038597423	-0.017159897	0.801783121	0.986390772
uptag	CRISPRi [RBD2]	TM_1598	FMP45_F1::YGR130C_F3	FMP45:YGR130C	FMP45	YGR130C	YDL222C	YGR130C	39.245	11.95190392	11.92499802	11.86040159	11.88441222	11.88531506	11.96470186	-0.000958133	-0.028022292	-0.027119451	0.984050587	0.998569142
uptag	CRISPRi [RBD2]	TM_2382	GIN4_F1::PDR12_F3	GIN4:PDR12	GIN4	PDR12	YDR507C	YPL058C	22.408	12.36372412	12.36639508	12.29769965	12.38114185	12.35258604	12.36274748	0.022885507	0.038535564	0.009979754	0.576712423	0.986390772
uptag	CRISPRi [RBD2]	TM_2660	FLC2_F1::FMP45_F3	FLC2:FMP45	FLC2	FMP45	YAL053W	YDL222C	15.69	12.2177356	12.16508495	12.10001618	12.18561881	12.22888882	11.94220902	-0.042040026	0.024673232	0.067943243	0.644885079	0.986390772
uptag	CRISPRi [RBD2]	TM_1432	FTR1_F1::FLC1_F3	FTR1:FLC1	FTR1	FLC1	YER145C	YPL221W	5.492	12.25431019	12.28473736	12.13496103	12.32904883	12.28641337	12.2536407	0.065031437	0.1043793	0.061743842	0.273984267	0.986390772
uptag	CRISPRi [RBD2]	TM_1865	SFT2_F1::TVP15_F3	SFT2:TVP15	SFT2	TVP15	YBL102W	YDR100W	34.559	12.68338212	12.64525312	12.57779858	12.76786029	12.56127203	12.69972426	0.040807587	0.132382348	-0.074205909	0.55973156	0.986390772
uptag	CRISPRi [RBD2]	TM_2287	RIM1_F1::FMP45_F3	RIM1:FMP45	RIM1	FMP45	YCR028C-A	YDL222C	25.339	11.83560306	11.88441222	11.46170112	11.74420315	11.75708438	11.86106105	0.060210727	0.01696435	0.029845579	0.635999156	0.986390772
uptag	CRISPRi [RBD2]	TM_1655	GOT1_F1::SEY1_F3	GOT1:SEY1	GOT1	SEY1	YMR292W	YOR165W	18.362	12.47410306	12.20893541	12.20148071	12.24269777	12.20704483	12.28744305	-0.049111179	-0.052141962	-0.087794896	0.582169955	0.986390772
uptag	CRISPRi [RBD2]	TM_1412	TVP15_F1::VPS5_F3	TVP15:VPS5	TVP15	VPS5	YDR100W	YOR069W	38.685	11.76503741	11.7293375	11.77824144	11.90557504	11.79093219	11.57541319	-0.000231976	0.148036258	0.033393409	0.997993166	0.998569142
uptag	CRISPRi [RBD2]	TM_2478	VRP1_F1::ARC18_F3	VRP1:ARC18	VRP1	ARC18	YLR337C	YLR370C	39.355	11.80901779	11.67742602	11.8461237	11.78370765	11.54203229	11.48763909	-0.17306283	0.006185142	-0.235490216	0.115696565	0.986390772
uptag	CRISPRi [RBD2]	TM_1762	HUG1_F1::ADE17_F3	HUG1:ADE17	HUG1	ADE17	YML058W-A	YMR120C	46.625	12.22247293	12.19540297	12.14735864	12.08873304	12.13701247	12.18003345	-0.05315186	-0.099678474	-0.051399046	0.272660198	0.986390772
uptag	CRISPRi [RBD2]	TM_1946	FMP45_F1::TPO2_F3	FMP45:TPO2	FMP45	TPO2	YDL222C	YGR138C	26.595	12.29288717	12.21174637	12.31449828	12.60549495	12.2440962	12.34542373	0.125294355	0.332451011	-0.028947736	0.256571549	0.986390772
uptag	CRISPRi [RBD2]	TM_2497	CWP2_F1::ALO1_F3	CWP2:ALO1	CWP2	ALO1	YKL096W-A	YML086C	13.869	12.14663231	12.24062241	12.22493623	12.03016132	12.2477001	12.23114116	-0.034396124	-0.173902328	0.043636446	0.648126086	0.986390772
uptag	CRISPRi [RBD2]	TM_1472	PIB2_F1::MEH1_F3	PIB2:MEH1	PIB2	MEH1	YGL023C	YKR007W	36.182	12.72458491	12.64608613	12.52851923	12.75426816	12.63054775	12.68536933	0.056998323	0.121204734	-0.002515674	0.417761534	0.986390772
uptag	CRISPRi [RBD2]	TM_1436	VHT1_F1::INA1_F3	VHT1:INA1	VHT1	INA1	YGR065C	YLR413W	5.221	11.57072539	11.75865352	11.73459673	11.55947269	11.68771102	11.52119145	-0.09853349	-0.128519186	-0.00028086	0.22725809	0.986390772
uptag	CRISPRi [RBD2]	TM_1665	SPC1_F1::ORM2_F3	SPC1:ORM2	SPC1	ORM2	YJR010C-A	YLR350W	17.989	11.96811476	11.82904879	11.86945247	11.93764355	11.93469832	11.8913407	0.032355517	0.048771542	0.045826314	0.538266021	0.986390772
uptag	CRISPRi [RBD2]	TM_2505	EHT1_F1::TGL1_F3	EHT1:TGL1	EHT1	TGL1	YBR177C	YKL140W	39.237	11.79668859	11.60045499	11.79668859	11.85602343	11.63465982	11.70955774	0.002136268	0.124746034	-0.096617577	0.98055943	0.997883802
uptag	CRISPRi [RBD2]	TM_2626	PHO88_F1::STE24_F3	PHO88:STE24	PHO88	STE24	YBR106W	YJR117W	16.579	12.45303908	12.2687759	12.2219395	12.41678873	12.28980757	12.25507776	0.005973196	0.102203906	-0.024777253	0.942418355	0.992424018
uptag	CRISPRi [RBD2]	TM_2720	GTR1_F1::GTR1_F3	GTR1:GTR1	GTR1	GTR1	YML121W	YML121W	32.13	12.41046902	12.49140218	12.58149876	12.49622132	12.48173217	12.4278366	-0.025859957	0.001764662	-0.012724482	0.659693522	0.986390772
uptag	CRISPRi [RBD2]	TM_1710	CAF40_F1::CAF40_F3	CAF40:CAF40	CAF40	CAF40	YNL288W	YNL288W	14.555	12.36955191	12.32073475	12.3911854	12.28580676	12.27521274	12.29999022	-0.073487445	-0.074683922	-0.085277949	0.102744674	0.986390772
uptag	CRISPRi [RBD2]	TM_1666	NMA1_F1::NMA1_F3	NMA1:NMA1	NMA1	NMA1	YLR328W	YLR328W	17.646	12.05498862	12.1298089	12.11557475	12.01319471	12.23114116	12.19700675	0.046990112	-0.086929386	0.131017069	0.518492279	0.986390772
uptag	CRISPRi [RBD2]	TM_1806	DNM1_F1::ALO1_F3	DNM1:ALO1	DNM1	ALO1	YLL001W	YML086C	35.807	11.87705402	11.83361487	12.04241178	11.86945247	11.91970754	11.90499205	-0.01964287	-0.048241087	0.002013984	0.769362124	0.986390772
uptag	CRISPRi [RBD2]	TM_1491	SHR3_F1::ORM2_F3	SHR3:ORM2	SHR3	ORM2	YDL212W	YLR350W	24.885	12.08582651	11.43362021	11.22090226	11.90955562	11.34845154	11.26620091	-0.072046972	0.329439289	-0.23166479	0.804312386	0.986390772
uptag	CRISPRi [RBD2]	TM_2064	SHR3_F1::SOP4_F3	SHR3:SOP4	SHR3	SOP4	YDL212W	YJL192C	32.867	12.43282025	12.37815033	12.4825811	12.37522953	12.46168407	12.37861999	-0.026006027	-0.05595436	0.030500178	0.607324022	0.986390772
uptag	CRISPRi [RBD2]	TM_2413	NAM7_F1::DCP2_F3	NAM7:DCP2	NAM7	DCP2	YMR080C	YNL118C	24.026	11.80727441	11.67970001	11.77257576	11.81200344	11.74250594	11.78814054	0.027699915	0.058820052	-0.010677455	0.593247431	0.986390772
uptag	CRISPRi [RBD2]	TM_2376	CDC39_F1::DHH1_F3	CDC39:DHH1	CDC39	DHH1	YCR093W	YDL160C	24.558	12.39554306	12.35768945	12.29935114	12.29869268	12.34775054	12.33005788	-0.025360852	-0.052168537	-0.003110678	0.571421262	0.986390772
uptag	CRISPRi [RBD2]	TM_1707	SLM1_F1::MID2_F3	SLM1:MID2	SLM1	MID2	YIL105C	YLR332W	33.761	12.42002161	12.50185377	12.41777342	12.44506659	12.43106226	12.44129292	-0.007409007	-0.001483005	-0.015487339	0.861221823	0.988132536
uptag	CRISPRi [RBD2]	TM_2573	HXT5_F1::PDR12_F3	HXT5:PDR12	HXT5	PDR12	YHR096C	YPL058C	23.057	11.62824806	11.79093219	11.83125445	11.66007019	11.56381594	11.69851658	-0.109344	-0.090074708	-0.186328968	0.172137473	0.986390772
uptag	CRISPRi [RBD2]	TM_2019	VPS29_F1::VPS5_F3	VPS29:VPS5	VPS29	VPS5	YHR012W	YOR069W	28.637	12.57221862	12.72458491	12.76786029	12.46446066	12.67884218	12.70206444	-0.073098843	-0.223760607	-0.009379089	0.434237043	0.986390772
uptag	CRISPRi [RBD2]	TM_1580	SLA1_F1::VRP1_F3	SLA1:VRP1	SLA1	VRP1	YBL007C	YLR337C	20.525	12.15083677	12.1298089	12.11376387	12.05498862	12.16360775	12.12349635	-0.017438939	-0.076481224	0.032137901	0.70202131	0.986390772
